"Group","GID","CGMS1","CGMS2","MCMDS","DM","DMsg","PLTHT","BRNHT1","HI","logDYLD","logFYLD","logTOPYLD","logRTNO"
"nrTP","COB61:250108001",-0.00988322500899197,0.019415548704172,0.0407766110341712,-0.0517963650526262,0.435344246096697,0.715118829672561,0.93857133480088,-0.00228194509829238,-0.0375994141984248,0.025331879816678,-0.00214889295759769,0.0198722295405104
"nrTP","COB619:250107990",-0.0290803495816751,-0.0222360654911333,-0.0685001056946664,0.455241676822624,0.0572055107952008,-5.14551487150594,-7.31625338739598,-0.0122282264748421,-0.0209658956141522,-0.0653150717560281,-0.00782621752559162,0.0214990420434854
"nrTP","COB631:250107921",0.379590268519348,0.0508202704278552,0.0781175755688365,0.398401236869902,0.319133371217129,-1.59321332107316,-0.0687159127389427,0.00908712078874238,0.0614499970843015,0.0486711142329394,-0.00862779563762782,0.0538200846491281
"nrTP","COB641:250107985",-0.388045842195253,-0.0590478213424723,0.0621416424118492,0.0577936798518205,0.213720178583517,1.11029477704958,-0.856502656593499,-0.0168076796201452,-0.0160032044569969,-0.0467544556759491,-0.070224378123089,-0.000432824236108395
"nrTP","COB7180:250107993",-0.0383204257811559,-0.0639555655029633,0.0272788190890459,-0.584492110461484,0.128003070049057,4.48982332142833,0.30080722037271,0.0149040538465557,-0.0335671535630916,0.0591457012728927,0.0546853576067118,0.0147696652753981
"nrTP","COB7197:250107956",0.341812730518221,0.0465791770318118,0.0264502973143525,-1.22996880643556,0.310564331508751,-0.725856210556663,-5.30447565653936,-0.0167560849524919,-0.100722575199331,-0.0240213638500306,0.100584369656789,-0.0385594438682195
"nrTP","COB725:250108000",0.152108035247784,-0.00697696639635805,0.0273206868416119,-1.01942256576598,-0.501723317985659,1.53955624578599,2.92019440234751,0.0405089863179837,0.0855931756290255,0.0724653227901281,-0.000944211032874405,0.0325433833305389
"nrTP","CPCR11BP16:250368006",-0.318587174936954,-0.0449168074063271,-0.00432337558673559,-0.339379684805297,0.144668653809858,-2.60468184089827,1.975889372157,0.0189796455806213,0.0929220422678225,0.0478086113152595,-0.0397760837822598,-0.00127426363690837
"nrTP","CPCR11BP8:250399720",0.18489065185857,0.0422245148055219,0.0979509360315714,-0.609904575196505,-0.82930234642146,1.90521175968449,-6.91297456890002,-0.0224851535087781,-0.103177669904138,-0.124926681790715,-0.027843022182373,-0.00821524114366845
"nrTP","CPCR12BP9:250367992",-0.512453831661998,-0.00709587925057904,-0.0285933380523626,0.126969482018925,0.392390277282108,-6.21805434281968,0.709466951534739,0.0104355246330962,0.0420805534337791,-0.0170346002341987,-0.0792055058965649,0.0123316646147462
"nrTP","CPCR15BP16:250368009",-0.484565905047141,-0.0466933532716042,-0.010511452912346,-0.350066586077788,0.189914127767962,-3.90446180255627,-0.605873637463483,0.0163189862824923,0.108809138376552,0.0417787543746502,-0.0370176616612955,0.000145433344545878
"nrTP","CPCR15BP67:250367991",-0.336629953024377,-0.04177696049076,-0.0129340152720244,-0.407410545957871,0.199890006619076,-3.43889859059415,-0.243913678841709,0.0146637363268397,0.0989613863357687,0.0445120337225883,-0.0318316865615184,0.00122210609130481
"nrTP","CPCR15BP7:250399758",-0.170416660900326,-0.0680019454446259,0.0113827084838963,0.207401611612567,-0.201095243829313,-5.62288688844191,-6.71481435397951,-0.0162743213986205,-0.0162835341245368,-0.051263786876263,-0.0319107664656366,-0.0595113523687722
"nrTP","CPCR15BP88:250399795",-0.384023668339321,-0.0747123586017445,-0.00549808161344147,0.280654423119005,0.108976382118913,-3.31928299959022,-2.80727006262779,-0.0273011739672227,0.00467469161226998,-0.065697366064328,-0.0124262439530472,-0.0252182546021611
"nrTP","CPCR15BP89:250368030",-0.532478861217258,-0.0600392956754891,-0.00107037023222579,-0.0751637200990758,0.106437389513057,-4.60359151822881,-2.36130653033451,-0.0147157828316606,-0.0778849339966,-0.0792066166278769,-0.0460744160139103,-0.0214532958242352
"nrTP","CPCR17BP2:250368002",-0.756759912083506,-0.0470972634963717,-0.0363322473758812,0.130085010839783,0.327203352228064,-2.4336032862972,-0.0254511129381836,-0.000431817248488404,0.0412125372482851,0.0270995130318526,0.0105496973663327,0.00783701277424107
"nrTP","CPCR22BP15:250368008",-0.395095065003326,-0.0813692101273419,-0.00520108293321158,0.183658715418925,0.130631964473653,-6.10444759804306,-2.8825045364816,0.0162186857694646,0.0363625749282508,-0.0403128005710426,-0.0489879376978962,-0.0492073853327969
"nrTP","CPCR24BP1:250367994",-0.200525633598342,-0.0141601765689502,-0.0479409363224262,0.545845323034988,0.303886147658948,-7.11334162320823,-2.78290287935144,-0.00264062066940048,0.051212846291238,-0.00950901314488477,-0.0449021529678865,0.00190806649825299
"nrTP","CPCR24BP12:250368003",-0.621002573194973,-0.0611588043999416,-0.0479232979467128,0.513726776170455,0.234156128391256,-4.87329133168307,-2.36119066292811,-0.0135966496650327,0.0247406152739597,-0.052984837810927,-0.0557828500162458,-0.0319742990936443
"nrTP","CPCR24BP16:250368011",-0.540373319868981,-0.0494654354305561,-0.00960405618846579,-0.441512098325791,0.178981092959906,-2.9797232482599,0.773198971490428,0.0157830667254034,0.0983235420991704,0.0464485831195902,-0.0323462184693079,-0.000951250031617298
"nrTP","CPCR26BP27:250368025",-0.425752994357691,-0.0335340212713097,-0.0603833651791641,0.192583142618392,0.801133100847642,1.07064942075524,-12.9427811486158,-0.0155889630825879,0.0602244430461208,-0.0282409574407575,0.0123714844205604,0.0385782786588599
"nrTP","CPCR27BP14:250368024",-0.332924909738886,0.030974897785444,0.0195581293392619,0.214371290498962,-0.147249084875879,0.766524962642945,2.48690156353436,-0.0245856946354862,-0.0303076626165354,-0.0607657217897329,-0.0267758359655182,-0.0279343665367849
"nrTP","CPCR27BP30:250368023",-0.274026595465483,-0.0309801505006128,-0.0356431068383399,0.533017918151637,0.237217559014858,-6.21522271035229,-4.11826095185609,-0.0169349597800694,-0.0141280926181548,-0.0741156248420363,-0.0578418895299039,-0.0651835185961526
"nrTP","CPDCR9AP15:250399785",0.110199841097152,-0.0687147874468165,-0.0439995779068677,0.278938425966971,0.733586181473241,-0.962959499601083,-2.77713643205784,-0.0126977872279242,-0.0411587604584522,-0.0433412074824978,0.00513445198507901,-0.0436619341943633
"nrTP","CPDCR9AP3:250367995",-0.207908410043418,-0.0474121139729901,-0.0300268762678656,-0.521100088778812,0.233963247147873,-1.47701770262266,2.46017277632334,-0.0176716295453394,-0.175519132405444,-0.155943813424768,-0.0684596657106216,-0.0877711145481918
"nrTP","CPDCR9AP5:250368032",-0.156091561324892,-0.0590408983573034,-0.00878151416872765,0.135889229990296,0.501384783003307,1.92101197290509,-6.50650502261835,-0.00976977015586881,-0.0909043165773296,-0.0643191339581897,-0.0160861163347083,-0.053554534269493
"nrTP","CR100215:250399745",-0.0548807193086219,-0.028398509041888,-0.0197040065176881,0.30916932005836,0.0745903626939915,-2.5142260097348,-6.84874992139669,0.0209770034525637,-0.00915798320029276,0.0306815389136413,-0.09383902012769,0.123044910979338
"nrTP","CR100P15:250368047",-0.0648267760765109,-0.0910993823043053,0.0262527815847674,1.7152158374668,-0.374361297753997,-1.96315025061606,9.76576640441116,0.0176065077353531,-0.0347483593648388,-0.0510655516554915,-0.0860003343177237,-0.012358229228803
"nrTP","CR100P8:250399721",-0.0977719504487672,-0.0906992251913625,0.0296115277563895,1.70803404945144,-0.360459174893715,-1.7093567522283,9.99580479548703,0.00857325264337312,-0.0457756176262929,-0.0631010495835288,-0.0742571139375947,-0.0178687987190682
"nrTP","CR1245:250399873",-0.22329444611781,-0.0417463145702148,-0.00869919826592283,0.200440257735744,-0.194426897052441,2.46855819254439,-0.697933492740341,-0.0509101741393534,-0.039603977112771,-0.0410228516895057,0.139450797976207,-0.0521031772038375
"nrTP","CR14B218:250107870",0.0815821149995807,0.0920996047705355,0.103540189031894,-0.383102540863048,-0.0671537951222159,0.110067995402516,12.4037888215351,-0.0111345679529763,-0.0946643361682104,-0.152126493796351,-0.151706134509945,-0.0798037171950492
"nrTP","CR14B67:250134543",-0.228345712734634,-0.0847688161692103,-0.046167174659059,-0.127141913728524,0.120592637589179,-3.90867252861933,3.19390143625967,-0.0802271584070263,-0.131394040825074,-0.267597664934205,-0.0184642107365427,-0.0694396325886391
"nrTP","CR15B3:250107844",-0.280500990090302,-0.0475883775767093,-0.0526157997887107,0.51183982914019,0.0660799953931652,-3.90808151635856,6.34814137838999,-0.0305537373425139,-0.108049910224708,-0.204850725948662,-0.106887231965091,-0.0525215120179963
"nrTP","CR15B4:250107795",0.0576120353108195,0.00230094714028573,-0.0288845018796629,0.833058972856354,0.72836451559866,-4.86552130830268,12.5174698986575,-0.0116822081834672,0.0304450161291735,-0.0440890830648258,0.0291297335838484,0.0159948950689717
"nrTP","CR15B62:250107793",-0.35210673968126,-0.0882926812861794,-0.0454607685543051,-0.0710538166001101,0.173951692218599,-1.43211130596817,6.65665900532802,-0.0676968909827562,-0.116703237387596,-0.227229351519637,-0.000901192559015867,-0.0388165434112869
"nrTP","CR15B7:250107830",-0.252195287382709,-0.0840600267853808,-0.049178635006413,-0.170160109261658,0.15150732043832,-4.22406265025415,2.02997057634183,-0.0821599030836762,-0.142314775607725,-0.266820079851692,-0.0215553418215011,-0.0738246370111792
"nrTP","CR20A2:250107867",-0.0175877050751907,-0.017048927939664,0.0264601036654386,0.119074974028726,-0.0528334933846051,1.63079589810853,10.0998838236288,-0.0356623143904017,-0.0723353457485393,-0.0587056640427416,0.0731600013128001,-0.0601408419785484
"nrTP","CR247:250134593",-0.312794481293059,-0.125347015887746,-0.0166958262442352,-0.472243141336212,0.270733838886446,-4.29831170713158,6.73167487975336,-0.0195030634877736,-0.129878863691715,-0.14757409868257,-0.0160128943980243,-0.0529180089368137
"nrTP","CR249:250134541",0.29877696664396,0.0394533297221536,0.0563244024894454,-0.00350105519283041,-0.114074451624244,-8.23944252974721,1.01202897962971,0.0373597266506845,0.0170035110421254,-0.00557536752847006,-0.16201995170588,0.0412030567817088
"nrTP","CR346:250134490",0.145075639459651,0.0171635939835297,-0.0303809023069357,1.23724239714846,-0.0138979622053271,-0.281086991690779,11.5559217285546,-0.0133651377514049,-0.148204539726289,-0.199055359404566,-0.138145810536659,-0.0726480403942944
"nrTP","CR3510:250134475",0.122764181520143,0.0183024927848895,-0.0332984668634797,1.32747665349389,-0.0221679170170841,0.918119793835554,11.2287701947666,-0.0142886541846149,-0.142883781188383,-0.193746456627392,-0.130142338517246,-0.0709509475915339
"nrTP","CR3514:250134465",0.255386438478867,0.0763965445860422,-0.0714873202406521,0.425391746977404,0.640077440521914,-3.64903884549336,-4.24752427312379,-0.00056451853749356,0.0835670662477044,-0.0612759904935472,-0.0676773173685562,-0.0116040583045593
"nrTP","CR355:250367966",-0.0663953156214368,-0.0894757167086885,0.0258265904572207,1.69882068492896,-0.339954171183626,-2.40352741828628,10.8084046229129,0.00795375404195308,-0.0518395901283994,-0.0642743983755106,-0.0741175481135188,-0.0187138193061696
"nrTP","CR362:250134532",0.00264951212276823,-0.0865061327044241,-0.0313652873008343,1.43003609635595,0.166618278884384,-13.8658881470713,11.1386465895775,-0.0117113030056721,-0.0525867419143149,-0.131656459421856,-0.102272489695529,-0.0774612879496282
"nrTP","CR3913:250134456",0.218856592772692,-0.00169012530692763,-0.0306694421567724,0.845799390282215,0.737230196200199,-5.12326735288135,10.3249013337841,-0.0113239013565473,0.0328214405397183,-0.0426624897464435,0.0256016067144742,0.0162402768712094
"nrTP","CR3991:250399741",0.192164828245065,9.4976273784006e-05,-0.0320512007608562,0.828840931163357,0.71244504682824,-4.5637979166419,11.6947888187721,-0.0110200662353113,0.0355108009450135,-0.0374553640730955,0.0337248036372747,0.0189253554152975
"nrTP","CR417:250134535",-0.426232337497669,-0.0484529991439234,-0.0187746173853086,0.809934133116283,0.670826837644926,-1.71397246008725,10.4842176873268,-0.0257218975381814,-0.126010095179288,-0.102667354468655,-0.00753347181955834,-0.06217604042107
"nrTP","CR424:250134508",0.0357642442711829,-0.0555938727404486,-0.0261682839381647,0.164756067430777,0.436902941831788,-1.33192026796215,5.31753932480187,-0.0175538129727071,-0.17453720362351,-0.145470021038797,-0.0399901739456728,-0.109074260003995
"nrTP","CR446:250134467",-0.268263272242631,-0.0418903929077361,0.0307806790532995,0.320001712142434,0.737146146722016,-5.1234152038159,10.8592857429963,0.00750199693403663,-0.0559477116816353,-0.102204150660171,-0.0905410948972266,-0.045772107374751
"nrTP","CR4510:250134460",-0.40299478331777,-0.100298499348727,-0.00822827590517892,0.197110462422038,-0.0478332730990459,1.26981444515693,1.54096025495282,-0.0061496188193207,-0.0585477768045876,-0.0110356999033945,-0.0171902815200059,-0.0388051932241768
"nrTP","CR492:250134476",-0.371830424998713,-0.0186885190272383,-0.0614546392821099,0.314406907278817,0.598523641332375,3.70706985459378,-0.607527228822487,0.00525574652017207,0.0345284058201092,-0.0121760426033738,-0.0636358528843317,0.0104308398883626
"nrTP","CR52A2:250134482",-0.152163263358596,0.0436168486182178,-0.0310797533669031,1.03106974305073,0.669759781769841,-4.46769372751797,9.33959258054518,0.00691229039017951,-0.048437431696258,-0.137416650701759,-0.112246922709574,-0.0666882625309346
"nrTP","CR52A26:250134519",-0.33714344056516,-0.0166712315231385,-0.0735978288677075,1.12733540113252,0.955963409788666,-3.33473145174449,17.370042872927,-0.0144804079785257,0.00547031089594149,0.00599940659334935,0.05044990298029,-0.0169752432865177
"nrTP","CR52A31:250134530",-0.18220243794085,-0.00897692818409319,-0.0669384488123111,0.322933325632958,0.987966490321549,1.33949286526395,9.57327447186811,-0.0158376478375743,0.0331330370136174,-0.00757333303795978,0.0439123587475094,-0.023062936904412
"nrTP","CR52A37:250134452",-0.0926528359714666,0.0118645628964628,-0.0195421045611921,0.724884493965853,0.70672831641434,-3.63387189758068,11.5472080568491,0.0143608482952911,0.00872621209794436,-0.0787667730105112,-0.0980503693939081,-0.00932783381958561
"nrTP","CR52A4:250134509",-0.315352877363547,-0.12340633179732,-0.0204298834251886,-0.489982844607674,0.278192403487992,-4.47268758180219,6.09238083306272,-0.0198517605088221,-0.132787919823048,-0.149895010311467,-0.0169491451307361,-0.0533726275537919
"nrTP","CR52A6:250134466",-0.498710584352963,-0.0266779095684268,-0.0179297502789172,1.15669860669715,0.692790672979226,-6.55574655256029,5.64552295756278,-0.0127894603607863,-0.00243671613827562,-0.103139747274066,-0.0423096808270117,-0.0524115629611913
"nrTP","CR52A9:250399763",-0.290926048547208,0.0678801134968404,-0.0787007034584538,1.08411524530465,0.740417735839324,-2.5699855577915,9.90340600121647,0.00724027649154728,0.0162854625071433,-0.06424103414605,-0.0451777096377791,-0.0319677554543802
"nrTP","CR533:250134489",0.0410913759618868,-0.0555697026707276,-0.0323305115320247,0.751241662342895,0.800918133930849,-0.767314777516522,-6.52321558668016,-0.024550115342729,0.00526364051564959,-0.0633289956494552,0.01730219813272,-0.061263005100946
"nrTP","CR594:250134544",-0.000447126463247412,-0.0233794113579482,-0.0268255909515786,0.563588357525449,0.540103265767505,2.745669850898,-1.92712513805422,-0.0226823205958297,0.0517513150309426,-0.0771999330203638,-0.0132921484739209,-0.0161465479122844
"nrTP","CR60B10:250134512",0.0664367054722977,-0.0195976656541897,0.0252489886787325,-0.333682182419556,0.25219087457901,3.46789010073394,2.05861550554709,0.00722970503060233,-0.0520754274223044,-0.0912904040192756,-0.0928273893642304,-0.0808681712855747
"nrTP","CR8A22:250134516",0.0531342719036054,0.0147450061459526,-0.0341393582051698,1.23384550136796,-0.0145933806152548,0.671845502385515,9.63906145190706,-0.0120348137595326,-0.133660576710027,-0.186597746242232,-0.124965178970163,-0.0710298437190594
"nrTP","CW45036:250107868",-0.434843906344118,-0.0740275447647427,-0.0314467624595667,0.243380800866382,0.0979999025835977,0.467665197982941,18.6327517279062,-0.00806150178660809,-0.0665442341418702,-0.0513240224246762,-0.00487218485136062,-0.0811766773639032
"nrTP","CW45046:250107796",0.132638907541406,-0.0532556392597709,-0.074536378452562,0.488838757073429,0.267928884109526,-4.1036196612889,5.03914305575669,9.64670636888165e-05,0.0503779069168809,-0.0614763427306007,-0.048793615936016,0.0340703033927467
"nrTP","CW45072:250107871",0.238979135609769,-0.00340064044420751,0.00605736464685735,-1.01367484174724,-0.600641091493257,-6.86261282232324,-4.49183486425483,0.0126281323809428,0.0968855123260599,0.0731402609319909,0.0572927829939169,0.0491999273860658
"nrTP","CW45133:250107872",0.0664429163468263,-0.0235579607799404,0.00133935713996412,0.210544110211094,-0.0984550625094821,1.12707469599906,0.737398578888256,-0.0392698240964224,-0.0336940585585542,0.000142544043855258,0.121200460100837,-0.0400772048441744
"nrTP","CW45180:250107866",-0.601256880487501,-0.0712782254226834,0.0131808640583894,-0.153805751560115,0.0372242799807773,3.17306013403223,-2.70387717753026,0.0230315223167832,0.0747476548820747,0.12540295552527,0.0354707667689104,0.0841502143486962
"nrTP","CW45617:250107782",0.00139635348862745,-0.00479882703018707,-0.028892557860591,0.000894043409722569,0.0376953765002565,-1.82875861134351,-3.8608737850145,0.00947400178856354,-7.1294863865385e-06,-0.0651974875339601,-0.0956962576635016,-0.0249422535412311
"nrTP","CW48216:250107874",-0.268998935034301,-0.0372235267378152,0.0253033164871858,0.217173672701172,0.684349826203855,-4.68548794693024,10.5456435971895,0.00510687797179298,-0.0570490583682025,-0.105822026623344,-0.0841684281420129,-0.0393080173092147
"nrTP","CW4823:250107826",-0.0681330681174611,-0.0284085485148647,-0.0253558890993551,0.265849722501683,0.35409028065933,-3.95942603222739,-3.17109215692822,-0.00382041661004384,-0.0495632914847084,-0.139161564553269,-0.082186760664394,-0.0808410502741889
"nrTP","CW48515:250134504",-0.286182957093628,-0.0867300754354848,-0.044195919772097,-0.136887351296979,0.12348271137468,-3.89522105496224,3.09714354810179,-0.0797083559971226,-0.132256675611155,-0.265483403567722,-0.019921602068861,-0.0678036044924292
"nrTP","CW495P1:250399780",-0.329904969869062,-0.0551083242458675,-0.0482430990725252,0.337849377124325,0.404725090638269,-5.49565521133901,-5.41709719733546,-0.0107825124849086,-0.0582162945123016,-0.155182886359606,-0.0788738163856318,-0.0850360828570335
