"Group","GID","CGMS1","CGMS2","DM","DMsg","PLTHT","BRNHT1","HI","logDYLD","logFYLD","logTOPYLD","logRTNO"
"nrTP","COB561:250107915",-0.012585853048109,0.0622658221485443,0.235844295147966,0.19262651488448,-3.42477486908849,13.9582079995291,0.0232773774652833,-0.0964873108145714,0.0187674515981384,-0.0799139150325226,0.0184704203735424
"nrTP","COB61:250108001",0.0331104495633543,0.00577584270180991,-0.0436923607902375,0.426021942883649,5.67480471521717,1.91552564912928,-0.00730257154937268,0.0220317215455357,0.0435061858728587,0.0228043101369524,0.019805752981235
"nrTP","COB619:250107990",0.137817232729108,0.00809535118774295,0.483016228742352,0.0556768652761221,-4.38904104161736,-2.62132314048433,-0.012317807959077,0.0323069819054589,-0.0577912101937101,-0.00319880936633268,0.00505926983090768
"nrTP","COB631:250107921",0.357631478396678,0.0623001467022127,0.397587108685232,0.314033531153525,0.170339112438575,-2.23168176697487,0.00263321263001825,0.0418485807053817,0.00847902041091759,-0.00352983141324499,0.0275846405431489
"nrTP","COB641:250107985",-0.499534945876305,-0.0653642099691844,0.0719483496324709,0.212767467938044,9.03283636225114,-2.70264987436382,-0.0338581369874082,-0.0216833022150948,-0.137847270886828,-0.0761122395525374,-0.035573474385355
"nrTP","COB7180:250107993",-0.379971480504103,-0.0865884706199137,-0.563595961817788,0.122400389823658,5.91040599349836,2.24464262426279,0.0177270028338416,0.0433058947598209,0.0704602702665123,0.0467705997619213,0.0167504743315734
"nrTP","COB7197:250107956",0.204884026131056,0.0434089982412093,-1.23967355818394,0.301940200468287,0.90907288222239,-8.23377898894037,-0.0110455330307487,-0.00686897446462576,0.00872428575219234,0.107822134417888,-0.0303050134512786
"nrTP","COB725:250108000",0.095329368616462,-0.0259820097240778,-1.01727948343018,-0.497117467523123,7.13217813160689,6.00458697598645,0.0476654935601184,0.117035028952414,0.1011246598494,-0.000883136134636799,0.0554591138385368
"nrTP","CPCR11BP16:250368006",-0.307133536736395,-0.0411894848075704,-0.324856603788714,0.149427933215345,-2.34343864865538,-0.0358881847307987,0.0274756705546277,0.13719963904312,0.0858480431290916,-0.0448733288940135,0.00794802060528095
"nrTP","CPCR11BP8:250399720",0.154966220312418,0.0646448334045045,-0.594974705889276,-0.819168755694069,5.77149019072334,-7.46953296618255,-0.0289043021121044,-0.0884167835021375,-0.143584097700167,-0.0214000164652398,-0.0182836024738446
"nrTP","CPCR12BP9:250367992",-0.608137596973073,0.00405701802833581,0.15063877864278,0.38028474521857,-5.98391858645536,-1.33294207759237,0.0170094797075799,0.0388042937652752,-0.0175204945459172,-0.0858302225088536,0.015342550981725
"nrTP","CPCR15BP16:250368009",-0.472998887890094,-0.0431997808388135,-0.338731054710089,0.195873552177405,-2.85531064770253,-0.944937672746442,0.0248962783913513,0.193558974502248,0.0920955126562671,-0.0390474285886612,0.017883896424794
"nrTP","CPCR15BP67:250367991",-0.208766200532822,-0.0409005107539443,-0.394841332098894,0.205151258220394,-2.55134905795954,-1.88072857431101,0.021024943581223,0.167852681938164,0.0849084827690809,-0.032065449128811,0.0138991464442249
"nrTP","CPCR15BP7:250399758",0.108337471370232,-0.051827904929703,0.209364796584213,-0.20221904333281,-4.07264510890317,-0.0669870467676008,-0.0167569226976702,-0.0220195762587354,-0.0724793658391644,-0.0329399044464476,-0.0817416285387673
"nrTP","CPCR15BP88:250399795",-0.400380246055557,-0.0532828258348942,0.280606116669851,0.106625978580812,-3.15628717388829,-0.683001939974167,-0.0229772419487235,-0.0368327363467844,-0.0520045571988401,-0.0200341249991564,-0.0256928201637006
"nrTP","CPCR15BP89:250368030",-0.65285664252936,-0.0521766170419789,-0.0829075616330791,0.106020201391268,-4.12799916836756,1.12387531214865,-0.0136875830326768,-0.0702017702673372,-0.0830169085157414,-0.0479132118196587,-0.0265038011339308
"nrTP","CPCR17BP2:250368002",-0.925972559873859,-0.0365965620821423,0.128337429227304,0.330180218523403,-2.23951638723224,-2.07906309778115,0.000810438232714133,0.00734164995520792,0.0193941346612762,0.00293009771290407,0.00272523642167979
"nrTP","CPCR22BP15:250368008",-0.254921940697638,-0.0771116318024713,0.189625232958906,0.127703488856852,-4.66830050089173,-1.77573563158056,0.0205229519324478,-0.0429732614424814,-0.0918430124616484,-0.0860515455457709,-0.105295005558761
"nrTP","CPCR24BP1:250367994",-0.163408992179542,-0.00816699690049128,0.565324203037906,0.295789519353179,-5.97223982333407,-0.88232470875224,0.00387026513379342,0.0303545859582039,-0.0171123320798348,-0.0522156984799675,0.0139649325859388
"nrTP","CPCR24BP12:250368003",-0.779443881250894,-0.0438316203938716,0.524348554996017,0.240245442147292,-4.05570078883682,-2.78727664480924,-0.00661740304406155,0.041709400069094,-0.000220115456023773,-0.0540109158728195,-0.0144860786945696
"nrTP","CPCR24BP16:250368011",-0.678554851038045,-0.0445047664447897,-0.431789476415855,0.184406645926001,-2.67335617379796,-1.25176586007944,0.0233544908650863,0.163674979104123,0.0847143138570727,-0.0350070160475081,0.0116803482659477
"nrTP","CPCR26BP27:250368025",-0.539191242896588,-0.0287746745670641,0.224513203485304,0.790486823420329,-0.329304850228423,-3.34307486220634,-0.00972787333881838,0.0335058322727354,-0.0333687823099813,0.00159984352419036,0.0490198570906269
"nrTP","CPCR27BP14:250368024",-0.353671695135763,0.0195087803862027,0.208342416738358,-0.155704924336984,-1.59068011334393,2.67720305426849,-0.0160681229031997,0.0336620934556579,-0.0194895626103601,-0.0254357301996936,-0.00265754475065277
"nrTP","CPCR27BP30:250368023",-0.219251811092479,0.000638198985776221,0.542767441396094,0.243237996467789,-3.80943354683203,-1.42755492018667,-0.0236774919155426,-0.0680511017142732,-0.088202541541176,-0.0644563420157468,-0.0805662141681018
"nrTP","CPDCR9AP15:250399785",0.723175603108465,-0.0640121070519133,0.284825174126002,0.732302912749633,0.246206302220151,2.2235428726049,-0.0114092015855193,-0.0157087552467563,-0.0257694716992312,0.00216898071359656,-0.0468085741113086
"nrTP","CPDCR9AP3:250367995",-0.21086389708449,-0.0558400187739081,-0.546594268059144,0.228646208719882,-2.28441338884935,1.1758766183814,-0.0153651280529249,-0.0932086877485316,-0.103789651336727,-0.0642590784930745,-0.0500750439366779
"nrTP","CPDCR9AP5:250368032",-0.210556694406251,-0.0650531995558058,0.124809823006881,0.505079015608458,1.23998219164409,-3.21175045980325,-0.00985607953731171,-0.0327859095464763,-0.0736083584405604,-0.0207645252840055,-0.0725872796631617
"nrTP","CR100215:250399745",-0.0189854110092992,-0.037254260309846,0.316922644411206,0.0602192009743755,-6.25444723781396,1.01369836811229,0.0269375042756616,-0.00259418194304823,0.0245739143137695,-0.102217080971578,0.123703787976349
"nrTP","CR100P15:250368047",-0.059898831284347,-0.0915438606631631,1.71637907854939,-0.384015755833093,-3.02193288203535,9.16770994733814,0.0296638559140069,-0.0112023255307269,-0.0588872918941352,-0.106055096128018,-0.0226659815857174
"nrTP","CR100P8:250399721",-0.0973317238173759,-0.0906191330037598,1.71392623193818,-0.368815493971931,-3.50674429829357,8.72852689511225,0.0215102463317823,-0.0294028005653061,-0.080979415187414,-0.0970096418303767,-0.0289835052287866
"nrTP","CR1245:250399873",-0.220013313586665,-0.0176799658309476,0.195588855264196,-0.201507890273679,2.69355550888923,5.50685444614929,-0.0628256893775799,-0.0873453346975562,0.0197287971887406,0.180732300307163,-0.0144508020008871
"nrTP","CR14B218:250107870",-0.133025488346687,0.116838906170521,-0.385010798210768,-0.0726987074081899,2.46509677261177,17.0759576415877,-0.00439765184830061,-0.0903294025596936,-0.207833453189817,-0.174982746975676,-0.117770918285788
"nrTP","CR14B67:250134543",-0.168657196144575,-0.100205297363069,-0.13721169090499,0.120799455787874,0.0489190435898205,2.74015120864779,-0.0873229569020399,-0.105604969610166,-0.292904804642653,-0.0186073945060367,-0.0590186945742679
"nrTP","CR15B3:250107844",-0.49262750308128,-0.0331235109026779,0.52278175212831,0.0715609020170809,-5.10872968072131,4.78641568774291,-0.0432503933336873,-0.125646659118067,-0.262771873854805,-0.111951389253815,-0.0565685899721052
"nrTP","CR15B4:250107795",-0.0230578797701408,-0.0149555264047036,0.84842103862929,0.718030065723593,-11.3460175445473,14.2482094415918,-0.01140103170241,-0.107007242045428,-0.0819554633064097,0.00342699569298038,0.00822614153612917
"nrTP","CR15B62:250107793",-0.264463735898859,-0.0964501228472889,-0.068644063362926,0.172857279876971,-0.595604545404268,8.10968325740959,-0.0661447301075149,-0.0589856636488278,-0.22642687866749,0.00135859239647288,-0.0140505163401373
"nrTP","CR15B7:250107830",-0.316578821963309,-0.0964493402684413,-0.175816831346802,0.150935549912907,-2.68650684904295,-0.366002140341023,-0.0895896200455531,-0.139345124630765,-0.283933476108122,-0.0257531030337401,-0.0634168215860591
"nrTP","CR20A2:250107867",0.00695915545123062,-0.000210325156141674,0.114511743615943,-0.0611719114637586,3.55739959848688,14.8850568374655,-0.0339273079542249,0.0218804274186164,0.0291156451968001,0.110282409149083,0.00943277476724119
"nrTP","CR247:250134593",-0.380682500183167,-0.159924166644279,-0.44615594488917,0.266988459080976,-6.19329062629291,8.23331907269674,-0.0161688996634526,0.0176323030684851,-0.131700945122847,-0.016468513402326,-0.0406242715288374
"nrTP","CR249:250134541",0.33810958871594,0.03929938321009,-0.00496543619835247,-0.124303055831918,-7.77274371503231,1.8842333891314,0.0428364917260211,0.112606106953063,0.045873973738465,-0.14086881280473,0.0634858360687544
"nrTP","CR346:250134490",0.216661348415475,0.0114814319682252,1.25046894884403,-0.0232260788559633,-2.00645727986974,16.0048441173592,-0.0179592806285032,-0.22107709141972,-0.20738776571075,-0.129438173296783,-0.0555973702534407
"nrTP","CR3510:250134475",0.180822384593257,0.0127271152840117,1.34323773267001,-0.031543956604093,3.49088336445076,12.8949374606599,-0.0172125354768265,-0.190333886425956,-0.19344129291181,-0.123963211137664,-0.0538806744328403
"nrTP","CR3514:250134465",0.292593959557914,0.0988434106417774,0.452628262146949,0.637347004275056,-8.01207105507756,-9.05674040583486,-0.00902723054089795,0.0175388031124362,-0.118972630826938,-0.0693613274737779,0.00232668731066367
"nrTP","CR355:250367966",-0.101577936189312,-0.0900905439902727,1.70531435808447,-0.348659606968001,-3.8905979605541,9.05319915658125,0.0208867736583892,-0.0361037870004353,-0.0791075502255168,-0.0957631352687253,-0.0254482422145374
"nrTP","CR362:250134532",0.0354450366822485,-0.0701676149437331,1.41992934230043,0.164134299434569,-17.1013641590978,12.7240394543137,-0.0218307787838044,-0.0445313211784796,-0.160830664455106,-0.0974842431245847,-0.097832153023443
"nrTP","CR3913:250134456",0.317406690041378,-0.0144899833212311,0.864219313293645,0.725481668513333,-11.2210913480215,9.09865789110811,-0.0101306318286089,-0.0807113967002413,-0.0689198244288813,0.00222572220075392,0.0121280464018334
"nrTP","CR3991:250399741",0.258609939197942,-0.0122670897928383,0.846960577538942,0.700676944235968,-10.4845229650195,10.4086314329977,-0.0097147634807303,-0.0759030762573635,-0.0610176662947311,0.0116080185779212,0.0192933641553424
"nrTP","CR417:250134535",-0.399913715649991,-0.0622775495600959,0.795094814756929,0.667350400611245,1.2408365183173,12.317433717393,-0.0229979706078087,0.000318371623766238,-0.0261992085390743,0.0120064047895806,-0.0131251562963025
"nrTP","CR424:250134508",0.190372324139323,-0.0662465964787164,0.185896053744952,0.443855646899869,1.98972271699221,4.04711073419855,-0.0072867466129756,-0.149215250151102,-0.0983857661450333,-0.055094652661384,-0.107745535636736
"nrTP","CR446:250134467",-0.326418031114633,-0.0649101665160297,0.327549130737042,0.729264419378875,-0.687032117217476,12.3378291982722,0.0109372901375174,-0.0107668189381218,-0.0881736523744538,-0.0876622431548162,-0.0250303930553376
"nrTP","CR4510:250134460",-0.470198034798774,-0.0968873656124778,0.184264857794245,-0.046467839191516,4.18769267903358,-0.0255825953282756,-0.015769760210703,-0.0639114953643149,-0.0153788497758596,-0.00250745476268714,-0.0809265909843756
"nrTP","CR492:250134476",-0.446380662808681,-0.00343847689756926,0.324641120448154,0.591325765120149,4.95563638777802,-3.00124737271335,0.0051031997721225,-0.0201937128859999,0.0152746794079975,-0.0579013191556065,0.0366698971913242
"nrTP","CR52A2:250134482",-0.18232984964268,0.0181019332670827,1.0299509788854,0.664507242876173,-5.16562064737132,8.08913616302266,0.00566432483717525,0.000255235917163775,-0.103964312775912,-0.106298707598727,-0.0792876310953112
"nrTP","CR52A26:250134519",-0.215562245873005,-0.0070657760611452,1.13158963101278,0.954734206713366,2.3405884508842,16.7145565207122,-0.0237698401046561,0.0045681307606874,0.0144393318896793,0.0675184643371093,-0.00692258154802277
"nrTP","CR52A31:250134530",-0.212260803610146,-0.00764293456568404,0.32324590132055,0.986250835725615,0.452753455011775,9.63820399766587,-0.0182804637379529,0.00101090374623082,-0.027055074060515,0.0433177733263914,-0.0281457738865649
"nrTP","CR52A37:250134452",-0.0991047297948436,0.0456667714198256,0.731816089163235,0.691487013170028,-3.84252440287218,16.1901842883794,0.0153439228367643,0.0427567062319649,-0.113585178424929,-0.0924215920455077,-0.00485313857509786
"nrTP","CR52A4:250134509",-0.36897680928655,-0.152735779312279,-0.463851149639834,0.274492066172764,-7.95618150005176,5.99972089469109,-0.0162983299689495,0.0168222549554793,-0.135245423351386,-0.0153405596577119,-0.0387562692429018
"nrTP","CR52A6:250134466",-0.541476914256451,-0.049085116160439,1.14675669852524,0.688367467231918,-3.19391174205622,11.780204686228,-0.0171218595435042,0.0245595814979601,-0.0788808259461003,-0.0301778972954838,-0.0404333325772266
"nrTP","CR52A9:250399763",-0.331296634079023,0.0801310961135564,1.06601550523449,0.736070026471918,-3.96249094001621,7.1226056870953,0.0131151046239201,0.112139259765164,-0.00938155810058343,-0.0352489247423639,-0.00977342475091013
"nrTP","CR533:250134489",0.132659463593283,-0.0385169629350601,0.762894202509319,0.802897754215629,-3.13656483046593,-4.58844685233372,-0.0261798193112566,-0.0203735069607358,-0.0993061043243627,0.010967975256061,-0.0973655953236931
"nrTP","CR594:250134544",-0.0463996668537841,-0.0476117836157757,0.569180945299401,0.545932701152895,4.67895099607207,-0.644271228001623,-0.0191695887437455,0.0171304199683334,-0.0969878291654867,-0.0244775195443879,-0.0103421148493239
"nrTP","CR60B10:250134512",0.343442152337516,-0.0416394658576742,-0.34862651003906,0.2482008391818,6.32094583126827,-0.160567624813101,0.00649959023236039,-0.0249574533452191,-0.0765617653014832,-0.09779479741898,-0.0702464442561222
"nrTP","CR8A22:250134516",-0.0291585943866554,0.00859654225351408,1.24827083283272,-0.0249864972143797,4.30818366009103,7.01783303023391,-0.0164288751878767,-0.193861397366905,-0.189598749208613,-0.115513535454528,-0.054702626278649
"nrTP","CW45036:250107868",-0.465933241696742,-0.0677805432966759,0.252797395829717,0.0999237863136694,3.45476631044067,18.3535812571591,-0.00723357508737592,0.0178392143790128,0.00236680994583145,0.00981862365194739,-0.0864409226054189
"nrTP","CW45046:250107796",0.256124107945822,-0.0802638054387692,0.499187080080994,0.26909041129334,-4.89575102502886,8.17151229235757,-0.00668515108951175,0.0249036559668378,-0.0968526344207769,-0.0554340807693402,0.0451678820735556
"nrTP","CW45072:250107871",0.274164325433417,0.025494939224622,-1.01550664027419,-0.596135152817388,-9.44051752724305,-5.42670086378352,0.0234858369016545,0.131442737168727,0.0730539598550008,0.0375055408159894,0.0420912690433666
"nrTP","CW45133:250107872",0.161688713189641,0.0135037654205824,0.203027409393156,-0.107073029760986,2.87871730240744,5.30503961934824,-0.0456735819341261,-0.0157734356262263,0.0833617954319915,0.161569612292418,0.00778502864039059
"nrTP","CW45180:250107866",-0.540322087984728,-0.0784020299667434,-0.184889424237041,0.0364051046720254,5.82992690425148,-3.35157821809855,0.0148612477243042,0.040877050490479,0.0656505707449044,0.0318104606865439,0.063491927716106
"nrTP","CW45617:250107782",0.0850444698690961,-0.00297663742205343,0.00926468929751456,0.0399696127398309,0.855619350722706,-8.05989883990466,0.0101708746034044,-0.00092362474056204,-0.0923003485115946,-0.102582871997263,-0.0267307062008316
"nrTP","CW48216:250107874",-0.348943779050633,-0.0521964914710078,0.227120676361304,0.678449031640582,0.557325578001872,11.8626532458644,0.00949757900685986,-0.046255519331312,-0.108009357102305,-0.087219653584754,-0.0261859796429781
"nrTP","CW4823:250107826",0.0744082317147087,0.00405931690335279,0.259930436840205,0.353786470633477,-1.19964889805695,2.40227675086137,-0.00583771484688664,-0.020061104431027,-0.127028203293852,-0.079608195034496,-0.0761699235896693
"nrTP","CW48515:250134504",-0.342042486667433,-0.0999145091572212,-0.146552718161531,0.122545101206458,-0.571563029912561,3.17201045800426,-0.0864608199093947,-0.0988754892295095,-0.289264787356031,-0.0191448829857421,-0.0547288705186401
"nrTP","CW495P1:250399780",-0.299874357661995,-0.0362164371291773,0.337831228982131,0.403371134067435,-3.79896371290863,2.66962591348693,-0.0156995711409336,-0.109673393362687,-0.144158279998758,-0.0739952174571523,-0.0875847812563841
"nrTP","CW5251:250134472",0.13742465274545,0.0369092421735991,-0.469845355958783,0.427837484105208,-5.31587261550691,-3.23132166451434,0.0415244174217236,0.116530335647414,0.116057517648349,-0.0184246475602877,0.0748685123873468
"nrTP","CW536P11:250368027",-0.177970044202081,-0.0616469075497643,0.688829917937617,0.280609597186439,-4.14953769718896,1.33315452272051,-0.00346273536654318,0.0601718174307804,-0.0698476163752916,-0.061490976467287,-0.0176415143217414
"nrTP","GCO002P13:250399770",0.22810360587855,-0.0550789456717588,1.51180939629762,-0.17443404581301,-4.20951781455654,5.09330230204155,0.0672782940808672,0.0373201553512176,0.050018059808049,-0.150080319781249,-0.0411683153638903
"nrTP","GCO002P24:250399731",-0.202770634436193,0.0621627448647125,-1.33034372372674,0.18816076029022,3.13224793685784,-2.37913168597546,-0.0269324866292985,-0.0842610900610676,-0.0242614157889028,0.111023618631448,-0.017452083201542
"nrTP","GCO002P5:250367987",0.308431670684835,0.0106728387514909,1.02961752571147,0.16804497564734,-2.21799785725748,3.2614766397707,0.0191067880681124,0.03174685113796,0.0252848988065857,-0.0426073463374303,0.0516544501510839
"nrTP","GCO015P12:250399775",-0.0581481363099963,0.0499419808785229,-0.0171148389494206,-0.262320053163439,-3.17043167973232,-0.288799945060045,0.00914637746370081,0.0877482216256911,0.103190502621532,0.128354324107369,0.0527119751657984
"nrTP","GCO015P15:250399793",0.301329321618833,0.0369563430076253,-0.577021135717379,-0.217772487989353,0.640931772493554,1.16343226765424,-0.00397536045064759,0.0185150332473387,0.0352984312824436,0.0971888751565799,0.0187444739089184
"nrTP","GCO015P24:250399797",-0.35447110089118,-0.0221974706209449,-0.518136854613146,-0.0515168863232786,-1.48098886645658,-0.87952690826272,0.00388390299560033,-0.0175265898194078,0.0310628002295154,0.0292315233732064,0.0183504668722662
"nrTP","GCO015P31:250399740",0.329823557381645,0.0229358244382202,-0.428340175205258,-0.243359913143748,-5.19884581691226,-5.72976176677706,0.0238705829400191,-0.0328762560850379,0.022139061005748,-0.0208723603538778,0.0440034189013488
"nrTP","GCO016P10:250399744",0.802828593786572,-0.0147529726309643,0.845714151839911,0.0724241397650883,1.04249861219851,4.29552435010017,0.0273848097091539,-0.0010462221775521,0.0683977991493578,-0.000809513159633466,0.0414893678281442
