"germplasmName","FullSampleName"
"TMS13F1436P0009","2013_0436_9:250162764"
"TMS13F1439P0002","2013_0439_2:250162769"
"TMS13F1439P0005","2013_0439_5:250162803"
"TMS13F1439P0008","2013_0439_8:250162806"
"TMS13F1039P0005","2013_0039_5:250162357"
"TMS13F1439P0011","2013_0439_11:250162809"
"TMS13F1446P0001","2013_0446_1:250162812"
"TMS13F1446P0004","2013_0446_4:250162815"
"TMS13F1446P0007","2013_0446_7:250162818"
"TMS13F1446P0010","2013_0446_10:250162821"
"TMS13F1446P0013","2013_0446_13:250162825"
"TMS13F1449P0003","2013_0449_3:250162828"
"TMS13F1449P0006","2013_0449_6:250162831"
"TMS13F1449P0009","2013_0449_9:250162834"
"TMS13F1449P0012","2013_0449_12:250162837"
"TMS13F1039P0008","2013_0039_8:250162360"
"TMS13F1452P0003","2013_0452_3:250162840"
"TMS13F1452P0006","2013_0452_6:250162843"
"TMS13F1452P0009","2013_0452_9:250162846"
"TMS13F1452P0012","2013_0452_12:250162849"
"TMS13F1455P0002","2013_0455_2:250162851"
"TMS13F1455P0005","2013_0455_5:250162854"
"TMS13F1455P0008","2013_0455_8:250162857"
"TMS13F1456P0002","2013_10456_2:250164600"
"TMS13F1456P0005","2013_10456_5:250164603"
"TMS13F1460P0001","2013_10460_1:250164605"
"TMS13F1465P0003","2013_10465_3:250164610"
"TMS13F1466P0001","2013_0466_1:250162860"
"TMS13F1466P0004","2013_0466_4:250162863"
"TMS13F1466P0007","2013_0466_7:250162866"
"TMS13F1466P0010","2013_0466_10:250162869"
"TMS13F1467P0001","2013_10467_1:250164613"
"TMS13F1474P0007","2013_0474_7:250162875"
"TMS13F1474P0010","2013_0474_10:250162878"
"TMS13F2005P0003","2013_20005_3:250164925"
"TMS13F2005P0006","2013_20005_6:250164928"
"TMS13F2005P0009","2013_20005_9:250164922"
"TMS13F2053P0003","2013_20053_3:250164912"
"TMS13F2053P0006","2013_20053_6:250164915"
"TMS13F2053P0012","2013_20053_12:250164921"
"TMS13F2077P0001","2013_20077_1:250164798"
"TMS13F2077P0004","2013_20077_4:250164801"
"TMS13F1039P0011","2013_0039_11:250162363"
"TMS13F2077P0008","2013_20077_8:250164835"
"TMS13F2077P0011","2013_20077_11:250164838"
"TMS13F2077P0015","2013_20077_15:250164841"
"TMS13F2077P0018","2013_20077_18:250164844"
"TMS13F2077P0021","2013_20077_21:250164847"
"TMS13F2077P0024","2013_20077_24:250164850"
"TMS13F2077P0027","2013_20077_27:250164852"
"TMS13F2077P0030","2013_20077_30:250164856"
"TMS13F2077P0033","2013_20077_33:250164859"
"TMS13F2077P0036","2013_20077_36:250164863"
"TMS13F1039P0014","2013_0039_14:250162366"
"TMS13F2077P0039","2013_20077_39:250164866"
"TMS13F2077P0042","2013_20077_42:250164869"
"TMS13F2077P0045","2013_20077_45:250164872"
"TMS13F2077P0048","2013_20077_48:250164875"
"TMS13F2101P0002","2013_20101_2:250164879"
"TMS13F2101P0005","2013_20101_5:250164882"
"TMS13F2101P0008","2013_20101_8:250164885"
"TMS13F2101P0011","2013_20101_11:250164888"
"TMS13F2101P0014","2013_20101_14:250164891"
"TMS13F2110P0002","2013_20110_2:250164893"
"TMS13F1039P0017","2013_0039_17:250162369"
"TMS13F2110P0005","2013_20110_5:250164896"
"TMS13F2110P0008","2013_20110_8:250164899"
"TMS13F2110P0011","2013_20110_11:250164902"
"TMS13F2110P0014","2013_20110_14:250164905"
"TMS13F2110P0017","2013_20110_17:250164908"
"TMS13F1365P0041","2013_10365_41:250164414"
"TMS13F1039P0020","2013_0039_20:250162372"
"TMS13F1039P0024","2013_0039_24:250162375"
"TMS13F1045P0001","2013_0045_1:250162377"
"TMS13F1045P0004","2013_0045_4:250162380"
"TMS13F1003P0015","2013_0003_15:250162067"
"TMS13F1045P0010","2013_0045_10:250162386"
"TMS13F1045P0013","2013_0045_13:250162389"
"TMS13F1045P0016","2013_0045_16:250169027"
"TMS13F1047P0002","2013_0047_2:250169034"
"TMS13F1047P0005","2013_0047_5:250169037"
"TMS13F1047P0008","2013_0047_8:250169040"
"TMS13F1047P0011","2013_0047_11:250169043"
"TMS13F1047P0014","2013_0047_14:250169046"
"TMS13F1050P0003","2013_0050_3:250169051"
"TMS13F1006P0002","2013_0006_2:250162252"
"TMS13F1047P0010","2013_0047_10:250169042"
"TMS13F1047P0013","2013_0047_13:250169045"
"TMS13F1047P0016","2013_0047_16:250169048"
"TMS13F1050P0002","2013_0050_2:250169050"
"TMS13F1050P0005","2013_0050_5:250169053"
"TMS13F1050P0011","2013_0050_11:250169059"
"TMS13F1050P0014","2013_0050_14:250169062"
"TMS13F1051P0002","2013_0051_2:250162170"
"TMS13F1003P0011","2013_0003_11:250162063"
"TMS13F1051P0005","2013_0051_5:250162173"
"TMS13F1051P0008","2013_0051_8:250162176"
"TMS13F1051P0011","2013_0051_11:250162179"
"TMS13F1051P0014","2013_0051_14:250162182"
"TMS13F1051P0017","2013_0051_17:250162185"
"TMS13F1051P0020","2013_0051_20:250162188"
"TMS13F1051P0023","2013_0051_23:250162191"
"TMS13F1051P0026","2013_0051_26:250162194"
"TMS13F1051P0029","2013_0051_29:250162197"
"TMS13F1003P0014","2013_0003_14:250162066"
"TMS13F1051P0033","2013_0051_33:250162200"
"TMS13F1051P0044","2013_0051_44:250162203"
"TMS13F1051P0052","2013_0051_52:250162206"
"TMS13F1053P0003","2013_0053_3:250162211"
"TMS13F1053P0006","2013_0053_6:250162214"
"TMS13F1053P0009","2013_0053_9:250162217"
"TMS13F1053P0012","2013_0053_12:250162220"
"TMS13F1053P0015","2013_0053_15:250162223"
"TMS13F1056P0003","2013_0056_3:250162227"
"TMS13F1056P0006","2013_0056_6:250162230"
"TMS13F1006P0001","2013_0006_1:250162251"
"TMS13F1056P0009","2013_0056_9:250162233"
"TMS13F1056P0012","2013_0056_12:250162236"
"TMS13F1056P0015","2013_0056_15:250162239"
"TMS13F1056P0018","2013_0056_18:250162242"
"TMS13F1056P0021","2013_0056_21:250162245"
"TMS13F1056P0024","2013_0056_24:250162248"
"TMS13F1059P0002","2013_10059_2:250164091"
"TMS13F1059P0005","2013_10059_5:250164094"
"TMS13F1059P0011","2013_10059_11:250164100"
"TMS13F1006P0004","2013_0006_4:250162254"
"TMS13F1060P0001","2013_10060_1:250164102"
"TMS13F1060P0004","2013_10060_4:250164105"
"TMS13F1060P0007","2013_10060_7:250164108"
"TMS13F1060P0010","2013_10060_10:250164111"
"TMS13F1060P0013","2013_10060_13:250164114"
"TMS13F1060P0016","2013_10060_16:250164117"
"TMS13F1060P0019","2013_10060_19:250164120"
"TMS13F1060P0022","2013_10060_22:250164123"
"TMS13F1060P0028","2013_10060_28:250164129"
"TMS13F1006P0007","2013_0006_7:250162257"
"TMS13F1063P0003","2013_10063_3:250164223"
"TMS13F1063P0006","2013_10063_6:250164226"
"TMS13F1063P0012","2013_10063_12:250164232"
"TMS13F1063P0015","2013_10063_15:250164235"
"TMS13F1063P0018","2013_10063_18:250164238"
"TMS13F1063P0021","2013_10063_21:250164241"
"TMS13F1063P0024","2013_10063_24:250164244"
"TMS13F1063P0028","2013_10063_28:250164247"
"TMS13F1063P0054","2013_10063_54:250164250"
"TMS13F1006P0010","2013_0006_10:250162260"
"TMS13F1064P0001","2013_10064_1:250164252"
"TMS13F1064P0004","2013_10064_4:250164255"
"TMS13F1064P0007","2013_10064_7:250164258"
"TMS13F1064P0010","2013_10064_10:250164261"
"TMS13F1064P0013","2013_10064_13:250164264"
"TMS13F1064P0016","2013_10064_16:250164267"
"TMS13F1064P0019","2013_10064_19:250164270"
"TMS13F1064P0022","2013_10064_22:250164273"
"TMS13F1006P0013","2013_0006_13:250162263"
"TMS13F1064P0028","2013_10064_28:250164279"
"TMS13F1064P0031","2013_10064_31:250164282"
"TMS13F1064P0034","2013_10064_34:250164285"
"TMS13F1064P0037","2013_10064_37:250164288"
"TMS13F1064P0040","2013_10064_40:250164291"
"TMS13F1064P0043","2013_10064_43:250164294"
"TMS13F1069P0003","2013_10069_3:250164132"
"TMS13F1069P0006","2013_10069_6:250164135"
"TMS13F1069P0009","2013_10069_9:250164138"
"TMS13F1069P0012","2013_10069_12:250164141"
"TMS13F1069P0015","2013_10069_15:250164144"
"TMS13F1069P0018","2013_10069_18:250164147"
"TMS13F1069P0021","2013_10069_21:250164150"
"TMS13F1069P0024","2013_10069_24:250164153"
"TMS13F1069P0042","2013_0069_42:250159502"
"TMS13F1069P0045","2013_0069_45:250159506"
"TMS13F1069P0048","2013_0069_48:250159509"
"TMS13F1069P0051","2013_0069_51:250159512"
"TMS13F1074P0001","2013_0074_1:250159514"
"TMS13F1006P0017","2013_10006_17:250164077"
"TMS13F1074P0004","2013_0074_4:250159517"
"TMS13F1074P0007","2013_0074_7:250159520"
"TMS13F1074P0010","2013_0074_10:250159523"
"TMS13F1074P0013","2013_0074_13:250159526"
"TMS13F1074P0016","2013_0074_16:250159529"
"TMS13F1074P0019","2013_0074_19:250159532"
"TMS13F1074P0022","2013_0074_22:250159535"
"TMS13F1079P0008","2013_0079_8:250159544"
"TMS13F1006P0020","2013_10006_20:250164080"
"TMS13F1002P0002","2013_0002_2:250162043"
"TMS13F1079P0011","2013_0079_11:250159547"
"TMS13F1083P0002","2013_0083_2:250159553"
"TMS13F1083P0005","2013_0083_5:250159556"
"TMS13F1083P0008","2013_0083_8:250159559"
"TMS13F1083P0011","2013_0083_11:250159562"
"TMS13F1083P0014","2013_0083_14:250159565"
"TMS13F1083P0017","2013_0083_17:250159568"
"TMS13F1083P0020","2013_0083_20:250159571"
"TMS13F1083P0023","2013_0083_23:250159574"
"TMS13F1006P0023","2013_10006_23:250164083"
"TMS13F1084P0001","2013_10084_1:250164718"
"TMS13F1084P0004","2013_10084_4:250164721"
"TMS13F1084P0007","2013_10084_7:250164724"
"TMS13F1084P0010","2013_10084_10:250164727"
"TMS13F1084P0013","2013_10084_13:250164730"
"TMS13F1084P0016","2013_10084_16:250164734"
"TMS13F1084P0019","2013_10084_19:250164737"
"TMS13F1084P0022","2013_10084_22:250164740"
"TMS13F1006P0026","2013_10006_26:250164086"
"TMS13F1084P0025","2013_10084_25:250164743"
"TMS13F1086P0001","2013_10086_1:250164327"
"TMS13F1086P0004","2013_10086_4:250164330"
"TMS13F1087P0001","2013_0087_1:250159575"
"TMS13F1087P0004","2013_0087_4:250159578"
"TMS13F1087P0007","2013_0087_7:250159581"
"TMS13F1087P0010","2013_0087_10:250159584"
"TMS13F1087P0013","2013_0087_13:250159587"
"TMS13F1087P0019","2013_0087_19:250159593"
"TMS13F1006P0029","2013_10006_29:250164089"
"TMS13F1088P0001","2013_0088_1:250159595"
"TMS13F1088P0004","2013_0088_4:250159756"
"TMS13F1088P0007","2013_0088_7:250159759"
"TMS13F1088P0010","2013_0088_10:250159763"
"TMS13F1093P0005","2013_0093_5:250159769"
"TMS13F1093P0008","2013_0093_8:250159772"
"TMS13F1095P0003","2013_0095_3:250159778"
"TMS13F1095P0006","2013_0095_6:250159781"
"TMS13F1095P0012","2013_0095_12:250159787"
"TMS13F1095P0015","2013_0095_15:250159790"
"TMS13F1095P0021","2013_0095_21:250159796"
"TMS13F1101P0003","2013_0101_3:250159801"
"TMS13F1101P0006","2013_0101_6:250159804"
"TMS13F1101P0009","2013_0101_9:250159807"
"TMS13F1106P0002","2013_0106_2:250159811"
"TMS13F1106P0005","2013_0106_5:250159814"
"TMS13F1106P0008","2013_0106_8:250159817"
"TMS13F1106P0011","2013_0106_11:250159820"
"TMS13F1106P0014","2013_0106_14:250159823"
"TMS13F1107P0007","2013_0107_7:250159832"
"TMS13F1108P0002","2013_0108_2:250159838"
"TMS13F1108P0005","2013_0108_5:250159841"
"TMS13F1108P0008","2013_0108_8:250159844"
"TMS13F1008P0001","2013_0008_1:250162069"
"TMS13F1108P0011","2013_0108_11:250159847"
"TMS13F1108P0014","2013_0108_14:250159850"
"TMS13F1108P0017","2013_0108_17:250160011"
"TMS13F1108P0020","2013_0108_20:250160014"
"TMS13F1108P0023","2013_0108_23:250160018"
"TMS13F1108P0026","2013_0108_26:250160021"
"TMS13F1109P0001","2013_0109_1:250160022"
"TMS13F1109P0004","2013_0109_4:250160025"
"TMS13F1008P0004","2013_0008_4:250162072"
"TMS13F1109P0013","2013_0109_13:250160034"
"TMS13F1111P0002","2013_0111_2:250160039"
"TMS13F1111P0005","2013_0111_5:250160042"
"TMS13F1111P0008","2013_0111_8:250160045"
"TMS13F1113P0002","2013_0113_2:250160054"
"TMS13F1008P0007","2013_0008_7:250162075"
"TMS13F1113P0005","2013_0113_5:250160057"
"TMS13F1113P0008","2013_0113_8:250160060"
"TMS13F1119P0002","2013_10119_2:250164334"
"TMS13F1119P0005","2013_10119_5:250164337"
"TMS13F1119P0008","2013_10119_8:250164340"
"TMS13F1120P0002","2013_10120_2:250164342"
"TMS13F1120P0005","2013_10120_5:250164345"
"TMS13F1120P0008","2013_10120_8:250164349"
"TMS13F1122P0002","2013_10122_2:250164746"
"TMS13F1122P0005","2013_10122_5:250164749"
"TMS13F1122P0008","2013_10122_8:250164752"
"TMS13F1122P0011","2013_10122_11:250164755"
"TMS13F1128P0002","2013_0128_2:250160065"
"TMS13F1128P0005","2013_0128_5:250160068"
"TMS13F1002P0005","2013_0002_5:250162046"
"TMS13F1128P0008","2013_0128_8:250160071"
"TMS13F1128P0011","2013_0128_11:250160074"
"TMS13F1128P0014","2013_0128_14:250160077"
"TMS13F1128P0017","2013_0128_17:250160080"
"TMS13F1128P0020","2013_0128_20:250160083"
"TMS13F1134P0003","2013_0134_3:250160086"
"TMS13F1134P0006","2013_0134_6:250160089"
"TMS13F1134P0009","2013_0134_9:250160092"
"TMS13F1134P0012","2013_0134_12:250160095"
"TMS13F1134P0015","2013_0134_15:250160098"
"TMS13F1008P0016","2013_0008_16:250162084"
"TMS13F1139P0001","2013_10139_1:250164367"
"TMS13F1139P0004","2013_10139_4:250164370"
"TMS13F1139P0007","2013_10139_7:250164373"
"TMS13F1139P0010","2013_10139_10:250164376"
"TMS13F1139P0013","2013_10139_13:250164379"
"TMS13F1139P0016","2013_10139_16:250164382"
"TMS13F1139P0019","2013_10139_19:250164385"
"TMS13F1139P0022","2013_10139_22:250164388"
"TMS13F1008P0019","2013_0008_19:250162087"
"TMS13F1145P0001","2013_10145_1:250164616"
"TMS13F1145P0004","2013_10145_4:250164619"
"TMS13F1145P0007","2013_10145_7:250164622"
"TMS13F1145P0010","2013_10145_10:250164625"
"TMS13F1145P0013","2013_10145_13:250164628"
"TMS13F1145P0016","2013_10145_16:250164631"
"TMS13F1145P0019","2013_10145_19:250164634"
"TMS13F1145P0022","2013_10145_22:250164637"
"TMS13F1145P0025","2013_10145_25:250164640"
"TMS13F1008P0022","2013_0008_22:250162090"
"TMS13F1145P0028","2013_10145_28:250164643"
"TMS13F1145P0034","2013_10145_34:250164649"
"TMS13F1145P0037","2013_10145_37:250164652"
"TMS13F1145P0040","2013_10145_40:250164655"
"TMS13F1145P0043","2013_10145_43:250164658"
"TMS13F1149P0002","2013_0149_2:250160101"
"TMS13F1149P0005","2013_0149_5:250160104"
"TMS13F1149P0011","2013_0149_11:250160268"
"TMS13F1149P0014","2013_0149_14:250160271"
"TMS13F1151P0003","2013_0151_3:250160276"
"TMS13F1151P0006","2013_0151_6:250160279"
"TMS13F1151P0012","2013_0151_12:250160285"
"TMS13F1151P0015","2013_0151_15:250160288"
"TMS13F1151P0018","2013_0151_18:250160291"
"TMS13F1151P0021","2013_0151_21:250160294"
"TMS13F1151P0027","2013_0151_27:250160300"
"TMS13F1009P0002","2013_0009_2:250162095"
"TMS13F1151P0030","2013_0151_30:250160303"
"TMS13F1151P0033","2013_0151_33:250160306"
"TMS13F1151P0036","2013_0151_36:250160309"
"TMS13F1151P0039","2013_0151_39:250160312"
"TMS13F1151P0042","2013_0151_42:250160315"
"TMS13F1151P0045","2013_0151_45:250160318"
"TMS13F1151P0048","2013_0151_48:250160321"
"TMS13F1151P0051","2013_0151_51:250160324"
"TMS13F1151P0054","2013_0151_54:250160327"
"TMS13F1151P0057","2013_0151_57:250160330"
"TMS13F1009P0005","2013_0009_5:250162098"
"TMS13F1151P0060","2013_0151_60:250160333"
"TMS13F1151P0063","2013_0151_63:250160336"
"TMS13F1151P0066","2013_0151_66:250160339"
"TMS13F1153P0005","2013_0153_5:250160346"
"TMS13F1153P0008","2013_0153_8:250160349"
"TMS13F1154P0003","2013_0154_3:250160356"
"TMS13F1154P0006","2013_0154_6:250160390"
"TMS13F1154P0009","2013_0154_9:250160393"
"TMS13F1160P0001","2013_0160_1:250160396"
"TMS13F1160P0004","2013_0160_4:250160399"
"TMS13F1160P0010","2013_0160_10:250160406"
"TMS13F1176P0002","2013_0176_2:250169064"
"TMS13F1176P0005","2013_0176_5:250169067"
"TMS13F1176P0008","2013_0176_8:250169070"
"TMS13F1177P0002","2013_10177_2:250164758"
"TMS13F1009P0011","2013_0009_11:250162104"
"TMS13F1177P0005","2013_10177_5:250164761"
"TMS13F1177P0008","2013_10177_8:250164764"
"TMS13F1177P0011","2013_10177_11:250164767"
"TMS13F1177P0014","2013_10177_14:250164770"
"TMS13F1184P0002","2013_10184_2:250164455"
"TMS13F1184P0005","2013_10184_5:250164458"
"TMS13F1184P0008","2013_10184_8:250164461"
"TMS13F1184P0011","2013_10184_11:250164464"
"TMS13F1194P0001","2013_0194_1:250169073"
"TMS13F1194P0004","2013_0194_4:250169076"
"TMS13F1009P0014","2013_0009_14:250162107"
"TMS13F1194P0007","2013_0194_7:250169079"
"TMS13F1194P0010","2013_0194_10:250169082"
"TMS13F1194P0013","2013_0194_13:250169085"
"TMS13F1194P0016","2013_0194_16:250169088"
"TMS13F1195P0002","2013_0195_2:250169092"
"TMS13F1195P0005","2013_0195_5:250169095"
"TMS13F1195P0014","2013_0195_14:250169104"
"TMS13F1198P0001","2013_0198_1:250169106"
"TMS13F1009P0017","2013_0009_17:250162110"
"TMS13F1002P0008","2013_0002_8:250162049"
"TMS13F1198P0004","2013_0198_4:250169109"
"TMS13F1198P0007","2013_0198_7:250169112"
"TMS13F1198P0010","2013_0198_10:250169115"
"TMS13F1202P0001","2013_0202_1:250169116"
"TMS13F1202P0004","2013_0202_4:250169119"
"TMS13F1202P0007","2013_0202_7:250160136"
"TMS13F1202P0010","2013_0202_10:250160139"
"TMS13F1202P0013","2013_0202_13:250160142"
"TMS13F1202P0016","2013_0202_16:250160146"
"TMS13F1202P0019","2013_0202_19:250160149"
"TMS13F1009P0020","2013_0009_20:250162113"
"TMS13F1202P0022","2013_0202_22:250160152"
"TMS13F1202P0025","2013_0202_25:250160155"
"TMS13F1202P0028","2013_0202_28:250160158"
"TMS13F1202P0031","2013_0202_31:250160161"
"TMS13F1202P0034","2013_0202_34:250160164"
"TMS13F1202P0037","2013_0202_37:250160167"
"TMS13F1202P0040","2013_0202_40:250160170"
"TMS13F1202P0043","2013_0202_43:250160173"
"TMS13F1202P0049","2013_0202_49:250160179"
"TMS13F1009P0023","2013_0009_23:250162116"
"TMS13F1202P0052","2013_0202_52:250160182"
"TMS13F1202P0055","2013_0202_55:250160185"
"TMS13F1203P0003","2013_0203_3:250160188"
"TMS13F1203P0009","2013_0203_9:250160194"
"TMS13F1203P0012","2013_0203_12:250160197"
"TMS13F1203P0015","2013_0203_15:250160200"
"TMS13F1203P0018","2013_0203_18:250160203"
"TMS13F1009P0026","2013_0009_26:250162119"
"TMS13F1203P0021","2013_0203_21:250160206"
"TMS13F1203P0024","2013_0203_24:250160209"
"TMS13F1203P0027","2013_0203_27:250160212"
"TMS13F1203P0030","2013_0203_30:250160215"
"TMS13F1203P0033","2013_0203_33:250160218"
"TMS13F1203P0036","2013_0203_36:250160221"
"TMS13F1203P0039","2013_0203_39:250160224"
"TMS13F1203P0042","2013_0203_42:250160227"
"TMS13F1203P0045","2013_0203_45:250160230"
"TMS13F1203P0049","2013_0203_49:250159883"
"TMS13F1009P0029","2013_0009_29:250162122"
"TMS13F1203P0052","2013_0203_52:250159886"
"TMS13F1204P0001","2013_0204_1:250159887"
"TMS13F1204P0004","2013_0204_4:250159891"
"TMS13F1204P0007","2013_0204_7:250159894"
"TMS13F1204P0010","2013_0204_10:250159897"
"TMS13F1204P0013","2013_0204_13:250159900"
"TMS13F1204P0016","2013_0204_16:250159903"
"TMS13F1212P0001","2013_0212_1:250159906"
"TMS13F1212P0004","2013_0212_4:250159909"
"TMS13F1009P0032","2013_0009_32:250162125"
"TMS13F1212P0010","2013_0212_10:250159915"
"TMS13F1212P0013","2013_0212_13:250159918"
"TMS13F1212P0016","2013_0212_16:250159921"
"TMS13F1212P0019","2013_0212_19:250159924"
"TMS13F1212P0022","2013_0212_22:250159927"
"TMS13F1212P0025","2013_0212_25:250159930"
"TMS13F1212P0028","2013_0212_28:250159933"
"TMS13F1212P0031","2013_0212_31:250159936"
"TMS13F1212P0037","2013_0212_37:250159942"
"TMS13F1012P0002","2013_0012_2:250162127"
"TMS13F1212P0040","2013_0212_40:250159945"
"TMS13F1212P0043","2013_0212_43:250159948"
"TMS13F1212P0046","2013_0212_46:250159951"
"TMS13F1212P0049","2013_0212_49:250159954"
"TMS13F1212P0052","2013_0212_52:250159957"
"TMS13F1212P0064","2013_0212_64:250159969"
"TMS13F1212P0067","2013_0212_67:250159972"
"TMS13F1012P0005","2013_0012_5:250162130"
"TMS13F1212P0070","2013_0212_70:250159975"
"TMS13F1212P0073","2013_0212_73:250160644"
"TMS13F1212P0076","2013_0212_76:250160647"
"TMS13F1212P0082","2013_0212_82:250160653"
"TMS13F1214P0005","2013_0214_5:250160659"
"TMS13F1214P0008","2013_0214_8:250160662"
"TMS13F1214P0011","2013_0214_11:250160665"
"TMS13F1214P0017","2013_0214_17:250160671"
"TMS13F1214P0020","2013_0214_20:250160674"
"TMS13F1214P0023","2013_0214_23:250160677"
"TMS13F1214P0026","2013_0214_26:250160680"
"TMS13F1214P0032","2013_0214_32:250160686"
"TMS13F1214P0035","2013_0214_35:250160689"
"TMS13F1214P0038","2013_0214_38:250160692"
"TMS13F1216P0002","2013_0216_2:250160694"
"TMS13F1216P0005","2013_0216_5:250160697"
"TMS13F1216P0008","2013_0216_8:250160700"
"TMS13F1216P0011","2013_0216_11:250160703"
"TMS13F1216P0014","2013_0216_14:250160706"
"TMS13F1216P0017","2013_0216_17:250160709"
"TMS13F1216P0020","2013_0216_20:250160712"
"TMS13F1216P0023","2013_0216_23:250160715"
"TMS13F1216P0029","2013_0216_29:250160721"
"TMS13F1016P0001","2013_0016_1:250162879"
"TMS13F1002P0011","2013_0002_11:250162052"
"TMS13F1221P0002","2013_10221_2:250164773"
"TMS13F1221P0005","2013_10221_5:250164776"
"TMS13F1221P0008","2013_10221_8:250164779"
"TMS13F1221P0011","2013_10221_11:250164782"
"TMS13F1223P0001","2013_0223_1:250160722"
"TMS13F1223P0004","2013_0223_4:250160725"
"TMS13F1223P0007","2013_0223_7:250160728"
"TMS13F1223P0010","2013_0223_10:250160731"
"TMS13F1223P0013","2013_0223_13:250160734"
"TMS13F1223P0016","2013_0223_16:250160737"
"TMS13F1016P0004","2013_0016_4:250162882"
"TMS13F1223P0019","2013_0223_19:250160771"
"TMS13F1223P0022","2013_0223_22:250160774"
"TMS13F1223P0025","2013_0223_25:250160777"
"TMS13F1223P0028","2013_0223_28:250160780"
"TMS13F1223P0033","2013_0223_33:250160783"
"TMS13F1223P0036","2013_0223_36:250160787"
"TMS13F1223P0039","2013_0223_39:250160790"
"TMS13F1232P0002","2013_0232_2:250160795"
"TMS13F1232P0005","2013_0232_5:250160798"
"TMS13F1017P0002","2013_0017_2:250162301"
"TMS13F1232P0011","2013_0232_11:250160804"
"TMS13F1232P0014","2013_0232_14:250160807"
"TMS13F1241P0003","2013_0241_3:250160811"
"TMS13F1241P0006","2013_0241_6:250160814"
"TMS13F1241P0009","2013_0241_9:250160817"
"TMS13F1241P0013","2013_0241_13:250160820"
"TMS13F1017P0005","2013_0017_5:250162304"
"TMS13F1241P0019","2013_0241_19:250160826"
"TMS13F1241P0022","2013_0241_22:250160829"
"TMS13F1241P0025","2013_0241_25:250160832"
"TMS13F1244P0003","2013_0244_3:250160837"
"TMS13F1244P0006","2013_0244_6:250160840"
"TMS13F1244P0009","2013_0244_9:250160843"
"TMS13F1244P0012","2013_0244_12:250160846"
"TMS13F1245P0001","2013_0245_1:250160849"
"TMS13F1245P0004","2013_0245_4:250160852"
"TMS13F1245P0007","2013_0245_7:250160855"
"TMS13F1017P0008","2013_0017_8:250162307"
"TMS13F1245P0010","2013_0245_10:250160858"
"TMS13F1245P0014","2013_0245_14:250160861"
"TMS13F1245P0017","2013_0245_17:250160864"
"TMS13F1253P0002","2013_0253_2:250160409"
"TMS13F1253P0005","2013_0253_5:250160412"
"TMS13F1253P0008","2013_0253_8:250160415"
"TMS13F1254P0002","2013_0254_2:250160420"
"TMS13F1254P0008","2013_0254_8:250160426"
"TMS13F1018P0002","2013_0018_2:250162311"
"TMS13F1254P0014","2013_0254_14:250160432"
"TMS13F1260P0002","2013_0260_2:250160435"
"TMS13F1260P0005","2013_0260_5:250160438"
"TMS13F1260P0008","2013_0260_8:250160441"
"TMS13F1260P0011","2013_0260_11:250160444"
"TMS13F1260P0014","2013_0260_14:250160447"
"TMS13F1266P0003","2013_0266_3:250160451"
"TMS13F1266P0006","2013_0266_6:250160454"
"TMS13F1266P0009","2013_0266_9:250160457"
"TMS13F1266P0012","2013_0266_12:250160460"
"TMS13F1266P0015","2013_0266_15:250160463"
"TMS13F1266P0018","2013_0266_18:250160466"
"TMS13F1266P0021","2013_0266_21:250160469"
"TMS13F1266P0024","2013_0266_24:250160472"
"TMS13F1266P0027","2013_0266_27:250160475"
"TMS13F1273P0002","2013_0273_2:250160477"
"TMS13F1273P0005","2013_0273_5:250160480"
"TMS13F1273P0008","2013_0273_8:250160483"
"TMS13F1273P0011","2013_0273_11:250160517"
"TMS13F1018P0008","2013_0018_8:250162317"
"TMS13F1273P0017","2013_0273_17:250160523"
"TMS13F1286P0003","2013_0286_3:250160531"
"TMS13F1286P0007","2013_0286_7:250160534"
"TMS13F1286P0010","2013_0286_10:250160537"
"TMS13F1287P0001","2013_0287_1:250160539"
"TMS13F1287P0004","2013_0287_4:250160542"
"TMS13F1287P0007","2013_0287_7:250160545"
"TMS13F1287P0010","2013_0287_10:250160548"
"TMS13F1287P0013","2013_0287_13:250160551"
"TMS13F1287P0016","2013_0287_16:250160554"
"TMS13F1288P0003","2013_0288_3:250160559"
"TMS13F1288P0006","2013_0288_6:250160562"
"TMS13F1288P0012","2013_0288_12:250160568"
"TMS13F1288P0015","2013_0288_15:250160571"
"TMS13F1288P0018","2013_0288_18:250160574"
"TMS13F1288P0021","2013_0288_21:250160577"
"TMS13F1288P0024","2013_0288_24:250160580"
"TMS13F1291P0002","2013_0291_2:250160583"
"TMS13F1291P0005","2013_0291_5:250160586"
"TMS13F1291P0008","2013_0291_8:250160589"
"TMS13F1291P0011","2013_0291_11:250160592"
"TMS13F1291P0014","2013_0291_14:250160595"
"TMS13F1307P0002","2013_0307_2:250160598"
"TMS13F1307P0014","2013_0307_14:250160610"
"TMS13F1307P0017","2013_0307_17:250161025"
"TMS13F1309P0003","2013_10309_3:250164481"
"TMS13F1324P0001","2013_0324_1:250161034"
"TMS13F1324P0004","2013_0324_4:250161037"
"TMS13F1324P0007","2013_0324_7:250161041"
"TMS13F1324P0010","2013_0324_10:250161044"
"TMS13F1324P0013","2013_0324_13:250161047"
"TMS13F1324P0016","2013_0324_16:250161050"
"TMS13F1324P0019","2013_0324_19:250161053"
"TMS13F1329P0001","2013_0329_1:250161057"
"TMS13F1329P0004","2013_0329_4:250161060"
